"gid","iso_a2","code","name","level_1","level_2"
400016,"US","16","South Bannock","Idaho","Bannock"
400016,"US","16","Priest River","Idaho","Bonner"
400016,"US","16","Hollister","Idaho","Twin Falls"
400016,"US","16","Mink Creek","Idaho","Franklin"
400016,"US","16","Fort Hall","Idaho","Power"
400016,"US","16","East Camas","Idaho","Camas"
400016,"US","16","Fort Hall","Idaho","Caribou"
400016,"US","16","Arbon","Idaho","Power"
400016,"US","16","Sweet","Idaho","Gem"
400016,"US","16","Jerome","Idaho","Jerome"
400016,"US","16","Pierce-Headquarters","Idaho","Clearwater"
400016,"US","16","Clark Fork","Idaho","Bonner"
400016,"US","16","Potlatch","Idaho","Latah"
400017,"US","17","Washington","Illinois","Carroll"
400017,"US","17","Selby","Illinois","Bureau"
400017,"US","17","Pekin","Illinois","Tazewell"
400017,"US","17","Beardstown","Illinois","Cass"
400017,"US","17","Marissa","Illinois","St. Clair"
400017,"US","17","Burton","Illinois","McHenry"
400017,"US","17","McHenry","Illinois","McHenry"
400017,"US","17","Hickory","Illinois","Schuyler"
400017,"US","17","Rice","Illinois","Jo Daviess"
400017,"US","17","Reed","Illinois","Will"
400017,"US","17","York","Illinois","Carroll"
400017,"US","17","Lomax","Illinois","Henderson"
400017,"US","17","Rockwood","Illinois","Randolph"
400017,"US","17","Lemont","Illinois","Cook"
400017,"US","17",NULL,"Pennsylvania",NULL
400017,"US","17","East Fork","Illinois","Clinton"
400017,"US","17","Leepertown","Illinois","Bureau"
400017,"US","17","Albany","Illinois","Whiteside"
400017,"US","17","West Marion","Illinois","Williamson"
400017,"US","17","Wilmington","Illinois","Will"
400017,"US","17","Fulton","Illinois","Whiteside"
400017,"US","17","Rich","Illinois","Cook"
400017,"US","17","Southern","Illinois","Williamson"
400017,"US","17","Channahon","Illinois","Will"
400017,"US","17","Florence","Illinois","Will"
400017,"US","17","Bluff Springs","Illinois","Cass"
400017,"US","17","Six Mile","Illinois","Franklin"
400017,"US","17","Venice","Illinois","Madison"
400017,"US","17","Bremen","Illinois","Cook"
400017,"US","17","Hanover","Illinois","Jo Daviess"
400017,"US","17","Clement","Illinois","Clinton"
400017,"US","17","Cairo","Illinois","Alexander"
400017,"US","17","Garden Plain","Illinois","Whiteside"
400017,"US","17","Antioch","Illinois","Lake"
400017,"US","17","Barren","Illinois","Franklin"
400017,"US","17","Savanna","Illinois","Carroll"
400017,"US","17","Bald Bluff","Illinois","Henderson"
400017,"US","17","Hall","Illinois","Bureau"
400017,"US","17","Makanda","Illinois","Jackson"
400017,"US","17","Oquawka","Illinois","Henderson"
400017,"US","17","Chester","Illinois","Randolph"
400017,"US","17","Elk Grove","Illinois","Cook"
400017,"US","17","Browning","Illinois","Schuyler"
400017,"US","17","Carman","Illinois","Henderson"
400017,"US","17","Lyons","Illinois","Cook"
400017,"US","17","Jackson","Illinois","Will"
400017,"US","17","Palos","Illinois","Cook"
400017,"US","17","Cache","Illinois","Alexander"
400017,"US","17","Arispie","Illinois","Bureau"
400017,"US","17","Carlyle","Illinois","Clinton"
400017,"US","17","Irishtown","Illinois","Clinton"
400017,"US","17","Chillicothe","Illinois","Peoria"
400017,"US","17","Frederick","Illinois","Schuyler"
400017,"US","17","Medina","Illinois","Peoria"
400017,"US","17","Lynchburg","Illinois","Mason"
400017,"US","17","Grant","Illinois","Lake"
400017,"US","17","Big Mound","Illinois","Wayne"
400017,"US","17","Carterville","Illinois","Williamson"
400017,"US","17","Ewing","Illinois","Franklin"
400017,"US","17","Leech","Illinois","Wayne"
400017,"US","17","Peoria City","Illinois","Peoria"
400017,"US","17","Lake Villa","Illinois","Lake"
400017,"US","17","Grassy","Illinois","Williamson"
400017,"US","17","Browning","Illinois","Franklin"
400018,"US","18",NULL,"Pennsylvania",NULL
400018,"US","18","County subdivisions not defined","Indiana","Porter"
400018,"US","18","Jackson","Indiana","Spencer"
400018,"US","18","Nineveh","Indiana","Johnson"
400018,"US","18","Montgomery","Indiana","Gibson"
400018,"US","18","Camp Atterbury","Indiana","Bartholomew"
400018,"US","18","Vermillion","Indiana","Vermillion"
400018,"US","18","Perry","Indiana","Martin"
400018,"US","18","Monroe","Indiana","Jefferson"
400018,"US","18","Union","Indiana","Vanderburgh"
400018,"US","18","North","Indiana","Lake"
400018,"US","18","Calumet","Indiana","Lake"
400018,"US","18","Wabash","Indiana","Gibson"
400018,"US","18","Westchester","Indiana","Porter"
400018,"US","18","Mitcheltree","Indiana","Martin"
400018,"US","18","Shelby","Indiana","Ripley"
400019,"US","19",NULL,"Pennsylvania",NULL
400019,"US","19",NULL,"Delaware",NULL
400019,"US","19","Lansing","Iowa","Allamakee"
400019,"US","19","Iowa","Iowa","Allamakee"
400020,"US","20","Liberty","Kansas","Clark"
400020,"US","20","Englewood","Kansas","Clark"
400020,"US","20","Wakarusa","Kansas","Douglas"
400020,"US","20","Lexington","Kansas","Clark"
400020,"US","20","Neosho","Kansas","Labette"
400020,"US","20","North","Kansas","Labette"
400020,"US","20","Appleton","Kansas","Clark"
400020,"US","20","Liberty","Kansas","Labette"
400020,"US","20","Catherine","Kansas","Ellis"
400020,"US","20","Manhattan","Kansas","Riley"
400020,"US","20","Montana","Kansas","Labette"
400020,"US","20",NULL,"Virginia",NULL
400020,"US","20","De Soto","Kansas","Johnson"
400020,"US","20","Republican","Kansas","Clay"
400020,"US","20","Lexington","Kansas","Johnson"
400020,"US","20","Madison","Kansas","Riley"
400020,"US","20",NULL,"District of Columbia",NULL
400020,"US","20","Lawrence","Kansas","Douglas"
400020,"US","20","Grant","Kansas","Clay"
400020,"US","20","Herzog","Kansas","Ellis"
400020,"US","20","Center","Kansas","Clark"
400020,"US","20","Smoky Hill","Kansas","Geary"
400020,"US","20",NULL,"Maryland",NULL
400020,"US","20","Sitka","Kansas","Clark"
400020,"US","20","Clinton","Kansas","Douglas"
400020,"US","20","Milford","Kansas","Geary"
400020,"US","20","Kanwaka","Kansas","Douglas"
400021,"US","21","Henderson","Kentucky","Henderson"
400021,"US","21","West Point","Kentucky","Hardin"
400021,"US","21","Whitesville-Philpot","Kentucky","Daviess"
400021,"US","21","Hickman","Kentucky","Fulton"
400021,"US","21","Central City","Kentucky","Muhlenberg"
400021,"US","21","Utica-Stanley","Kentucky","Daviess"
400021,"US","21","Fort Knox","Kentucky","Bullitt"
400021,"US","21","Radcliff","Kentucky","Hardin"
400021,"US","21","LaFayette","Kentucky","Christian"
400021,"US","21","Land Between the Lakes","Kentucky","Lyon"
400021,"US","21","Brandenburg","Kentucky","Meade"
400021,"US","21","Canton","Kentucky","Trigg"
400021,"US","21","Lebanon Junction","Kentucky","Bullitt"
400021,"US","21","Fort Knox","Kentucky","Hardin"
400021,"US","21","Fort Campbell","Kentucky","Christian"
400021,"US","21","Corydon","Kentucky","Henderson"
400021,"US","21","Columbus","Kentucky","Hickman"
400021,"US","21","Land Between the Lakes","Kentucky","Trigg"
400021,"US","21","Eddyville","Kentucky","Lyon"
400021,"US","21","Fort Campbell","Kentucky","Trigg"
400021,"US","21","Greenville","Kentucky","Muhlenberg"
400021,"US","21","Southeast Lyon","Kentucky","Lyon"
400021,"US","21","Barlow","Kentucky","Ballard"
400021,"US","21","Elizabethtown","Kentucky","Hardin"
400021,"US","21","Flaherty","Kentucky","Meade"
400021,"US","21","Waco-Bybee","Kentucky","Madison"
400021,"US","21",NULL,"Maryland",NULL
400021,"US","21","Clinton","Kentucky","Hickman"
400021,"US","21","Owensboro","Kentucky","Daviess"
400022,"US","22","4","Louisiana","Jefferson"
400022,"US","22","2","Louisiana","St. John the Baptist"
400022,"US","22","1","Louisiana","Cameron"
400022,"US","22","4","Louisiana","St. Charles"
400022,"US","22","3","Louisiana","St. James"
400022,"US","22","6","Louisiana","St. James"
400022,"US","22","7","Louisiana","Assumption"
400022,"US","22","7","Louisiana","St. James"
400022,"US","22","6","Louisiana","St. Mary"
400022,"US","22","1","Louisiana","St. Charles"
400022,"US","22","9","Louisiana","Iberia"
400022,"US","22","1","Louisiana","St. James"
400022,"US","22","2","Louisiana","Sabine"
400022,"US","22","6","Louisiana","Terrebonne"
400022,"US","22","9","Louisiana","Vermilion"
400022,"US","22","2","Louisiana","St. Mary"
400022,"US","22","7","Louisiana","St. Mary"
400022,"US","22","2","Louisiana","Iberville"
400022,"US","22","5","Louisiana","Plaquemines"
400022,"US","22","5","Louisiana","St. Charles"
400022,"US","22","2","Louisiana","Plaquemines"
400022,"US","22","4","Louisiana","Plaquemines"
400022,"US","22","11","Louisiana","Iberia"
400022,"US","22","7","Louisiana","Sabine"
400022,"US","22","13","Louisiana","St. Tammany"
400022,"US","22","9","Louisiana","Tangipahoa"
400022,"US","22","5","Louisiana","St. John the Baptist"
400022,"US","22","B","Louisiana","St. Bernard"
400022,"US","22","1","Louisiana","Plaquemines"
400022,"US","22","6","Louisiana","Plaquemines"
400022,"US","22","5","Louisiana","St. Martin"
400022,"US","22","5","Louisiana","Cameron"
400022,"US","22","4","Louisiana","St. James"
400022,"US","22","New Orleans","Louisiana","Orleans"
400022,"US","22","5","Louisiana","St. Mary"
400022,"US","22","4","Louisiana","St. Martin"
400022,"US","22",NULL,"Virginia",NULL
400022,"US","22","A","Louisiana","West Feliciana"
400022,"US","22","6","Louisiana","Sabine"
400022,"US","22","2","Louisiana","St. Charles"
400022,"US","22","10","Louisiana","Tangipahoa"
400022,"US","22","1","Louisiana","Assumption"
400022,"US","22","3","Louisiana","St. John the Baptist"
400022,"US","22","6","Louisiana","Cameron"
400022,"US","22","6","Louisiana","St. Tammany"
400022,"US","22","3","Louisiana","Tensas"
400022,"US","22","8","Louisiana","Livingston"
400022,"US","22","3","Louisiana","Jefferson"
400022,"US","22","8","Louisiana","Vermilion"
400022,"US","22","1","Louisiana","Tensas"
400022,"US","22","1","Louisiana","St. Mary"
400022,"US","22","9","Louisiana","St. Tammany"
400022,"US","22","E","Louisiana","St. Bernard"
400022,"US","22","5","Louisiana","Jefferson"
400022,"US","22","1","Louisiana","West Baton Rouge"
400022,"US","22","5","Louisiana","Sabine"
400022,"US","22","4","Louisiana","St. Mary"
400022,"US","22","8","Louisiana","St. Martin"
400022,"US","22","A","Louisiana","St. Bernard"
400022,"US","22","11","Louisiana","Iberville"
400022,"US","22","5","Louisiana","St. James"
400022,"US","22","7","Louisiana","St. Tammany"
400022,"US","22","8","Louisiana","Plaquemines"
400022,"US","22","11","Louisiana","St. Tammany"
400022,"US","22","6","Louisiana","St. Charles"
400022,"US","22","8","Louisiana","St. Mary"
400022,"US","22","1","Louisiana","Jefferson"
400022,"US","22","1","Louisiana","St. Martin"
400022,"US","22","4","Louisiana","St. John the Baptist"
400022,"US","22","10","Louisiana","Iberia"
400022,"US","22","4","Louisiana","St. Tammany"
400022,"US","22","1","Louisiana","St. John the Baptist"
400022,"US","22","4","Louisiana","Cameron"
400022,"US","22","7","Louisiana","Terrebonne"
400022,"US","22","6","Louisiana","Tensas"
400022,"US","22","3","Louisiana","St. Charles"
400022,"US","22","3","Louisiana","St. Mary"
400022,"US","22","9","Louisiana","Plaquemines"
400022,"US","22","13","Louisiana","Vermilion"
400022,"US","22","1","Louisiana","Sabine"
400022,"US","22","7","Louisiana","Plaquemines"
400022,"US","22","D","Louisiana","St. Bernard"
400022,"US","22","C","Louisiana","St. Bernard"
400022,"US","22","12","Louisiana","Iberville"
400023,"US","23","Millinocket","Maine","Penobscot"
400023,"US","23","Nashville","Maine","Aroostook"
400023,"US","23","Westmanland","Maine","Aroostook"
400023,"US","23","Dyer Brook","Maine","Aroostook"
400023,"US","23","Raymond","Maine","Cumberland"
400023,"US","23","Northeast Somerset","Maine","Somerset"
400023,"US","23","South Aroostook","Maine","Aroostook"
400023,"US","23","Penobscot Indian Island","Maine","Penobscot"
400023,"US","23","Seboeis","Maine","Penobscot"
400023,"US","23","East Hancock","Maine","Hancock"
400023,"US","23","Northeast Piscataquis","Maine","Piscataquis"
400023,"US","23","Camden","Maine","Knox"
400023,"US","23","Codyville","Maine","Washington"
400023,"US","23","Rockport","Maine","Knox"
400023,"US","23","Passamaquoddy Indian Township","Maine","Washington"
400023,"US","23",NULL,"Virginia",NULL
400023,"US","23","Northwest Piscataquis","Maine","Piscataquis"
400023,"US","23","Biddeford","Maine","York"
400023,"US","23","Northwest Aroostook","Maine","Aroostook"
400023,"US","23","South Thomaston","Maine","Knox"
400023,"US","23","Northfield","Maine","Washington"
400023,"US","23","Windham","Maine","Cumberland"
400023,"US","23","Rockland","Maine","Knox"
400023,"US","23","Aurora","Maine","Hancock"
400023,"US","23","Milford","Maine","Penobscot"
400023,"US","23","Casco","Maine","Cumberland"
400023,"US","23","Osborn","Maine","Hancock"
400023,"US","23","Garfield","Maine","Aroostook"
400023,"US","23","Bristol","Maine","Lincoln"
400023,"US","23","Waite","Maine","Washington"
400023,"US","23","Great Pond","Maine","Hancock"
400023,"US","23","Northwest Hancock","Maine","Hancock"
400023,"US","23","West Forks","Maine","Somerset"
400023,"US","23","Northwest Somerset","Maine","Somerset"
400023,"US","23","North Washington","Maine","Washington"
400023,"US","23","St. George","Maine","Knox"
400023,"US","23","Owls Head","Maine","Knox"
400023,"US","23","Standish","Maine","Cumberland"
400023,"US","23","North Penobscot","Maine","Penobscot"
400023,"US","23","Sebago","Maine","Cumberland"
400023,"US","23","Kittery","Maine","York"
400023,"US","23","Portage Lake","Maine","Aroostook"
400023,"US","23","Boothbay","Maine","Lincoln"
400023,"US","23","Seboomook Lake","Maine","Somerset"
400023,"US","23","Central Aroostook","Maine","Aroostook"
400023,"US","23","Kennebunk","Maine","York"
400023,"US","23","Phippsburg","Maine","Sagadahoc"
400023,"US","23","Square Lake","Maine","Aroostook"
400024,"US","24","8, Lawsons","Maryland","Somerset"
400024,"US","24","9, St. George Island","Maryland","St. Mary's"
400024,"US","24","4, Taylors Island","Maryland","Dorchester"
400024,"US","24","13, Bucktown","Maryland","Dorchester"
400024,"US","24",NULL,"West Virginia",NULL
400024,"US","24","5, Queenstown","Maryland","Queen Anne's"
400024,"US","24","5, Piscataway","Maryland","Prince George's"
400024,"US","24","5, North East","Maryland","Cecil"
400024,"US","24","5","Maryland","Anne Arundel"
400024,"US","24","3, Worton (Betterton)","Maryland","Kent"
400024,"US","24","7, Port Deposit","Maryland","Cecil"
400024,"US","24","12","Maryland","Baltimore"
400024,"US","24","3","Maryland","Anne Arundel"
400024,"US","24","11","Maryland","Baltimore"
400024,"US","24","2, Kennedyville","Maryland","Kent"
400024,"US","24","7, Pomonkey","Maryland","Charles"
400024,"US","24","11, Dames Quarter","Maryland","Somerset"
400024,"US","24","2, Hill Top","Maryland","Charles"
400024,"US","24","4, Kent Island","Maryland","Queen Anne's"
400024,"US","24","12, Asbury","Maryland","Somerset"
400024,"US","24","7, Ocean City","Maryland","Worcester"
400024,"US","24","3, Brinkleys","Maryland","Somerset"
400024,"US","24","2, St. Peters","Maryland","Somerset"
400024,"US","24","4, Allens Fresh","Maryland","Charles"
400024,"US","24","3, Trappe","Maryland","Talbot"
400024,"US","24","11, Drawbridge","Maryland","Dorchester"
400024,"US","24",NULL,"Virginia",NULL
400024,"US","24","7, Crisfield","Maryland","Somerset"
400024,"US","24","18, Elliott","Maryland","Dorchester"
400024,"US","24","6, Hoopers Island","Maryland","Dorchester"
400024,"US","24","1, Abingdon","Maryland","Harford"
400024,"US","24","1, Cecilton","Maryland","Cecil"
400024,"US","24","1, Southern","Maryland","Worcester"
400024,"US","24","8, Neck","Maryland","Dorchester"
400024,"US","24","5, Edesville","Maryland","Kent"
400024,"US","24","2, Halls Cross Roads","Maryland","Harford"
400024,"US","24","1, St. Inigoes","Maryland","St. Mary's"
400024,"US","24","6","Maryland","Anne Arundel"
400024,"US","24","3, Sinepuxent","Maryland","Worcester"
400024,"US","24","3, Centreville","Maryland","Queen Anne's"
400024,"US","24","15","Maryland","Baltimore"
400024,"US","24","6, Fairmount","Maryland","Somerset"
400024,"US","24","9, Tangier","Maryland","Somerset"
400024,"US","24","3, Nanjemoy","Maryland","Charles"
400024,"US","24","10, Straits","Maryland","Dorchester"
400024,"US","24","5, Lakes","Maryland","Dorchester"
400024,"US","24","12, Oxon Hill","Maryland","Prince George's"
400024,"US","24","5, Thompkinsville","Maryland","Charles"
400024,"US","24","4","Maryland","Anne Arundel"
400024,"US","24","2, Central","Maryland","Worcester"
400024,"US","24","7","Maryland","Anne Arundel"
400024,"US","24","7, Milestown","Maryland","St. Mary's"
400024,"US","24","2, Valley Lee","Maryland","St. Mary's"
400025,"US","25","Wellfleet","Massachusetts","Barnstable"
400025,"US","25","Duxbury","Massachusetts","Plymouth"
400025,"US","25","Athol","Massachusetts","Worcester"
400025,"US","25","Swampscott","Massachusetts","Essex"
400025,"US","25","Truro","Massachusetts","Barnstable"
400025,"US","25","Boston","Massachusetts","Suffolk"
400025,"US","25","Ipswich","Massachusetts","Essex"
400025,"US","25",NULL,"West Virginia",NULL
400025,"US","25","Provincetown","Massachusetts","Barnstable"
400025,"US","25","Marion","Massachusetts","Plymouth"
400025,"US","25","Bourne","Massachusetts","Barnstable"
400025,"US","25","Westport","Massachusetts","Bristol"
400025,"US","25","West Tisbury","Massachusetts","Dukes"
400025,"US","25","Winthrop Town","Massachusetts","Suffolk"
400025,"US","25","Revere","Massachusetts","Suffolk"
400025,"US","25","Chatham","Massachusetts","Barnstable"
400025,"US","25","Rowley","Massachusetts","Essex"
400025,"US","25","Weymouth Town","Massachusetts","Norfolk"
400025,"US","25","Wareham","Massachusetts","Plymouth"
400025,"US","25","Hardwick","Massachusetts","Worcester"
400025,"US","25","Rockport","Massachusetts","Essex"
400025,"US","25","Nantucket","Massachusetts","Nantucket"
400025,"US","25","Beverly","Massachusetts","Essex"
400025,"US","25","Gloucester","Massachusetts","Essex"
400025,"US","25","Mattapoisett","Massachusetts","Plymouth"
400025,"US","25","County subdivisions not defined","Massachusetts","Essex"
400025,"US","25","Dartmouth","Massachusetts","Bristol"
400025,"US","25","Hull","Massachusetts","Plymouth"
400025,"US","25","Ware","Massachusetts","Hampshire"
400025,"US","25","Orleans","Massachusetts","Barnstable"
400025,"US","25","Petersham","Massachusetts","Worcester"
400025,"US","25","Washington","Massachusetts","Berkshire"
400025,"US","25","Scituate","Massachusetts","Plymouth"
400025,"US","25","Worcester","Massachusetts","Worcester"
400025,"US","25","Barnstable Town","Massachusetts","Barnstable"
400025,"US","25","Phillipston","Massachusetts","Worcester"
400025,"US","25","Falmouth","Massachusetts","Barnstable"
400025,"US","25","Manchester-by-the-Sea","Massachusetts","Essex"
400025,"US","25","New Bedford","Massachusetts","Bristol"
400025,"US","25","Nahant","Massachusetts","Essex"
400025,"US","25","Plymouth","Massachusetts","Plymouth"
400025,"US","25","County subdivisions not defined","Massachusetts","Barnstable"
400025,"US","25","Hingham","Massachusetts","Plymouth"
400025,"US","25","Eastham","Massachusetts","Barnstable"
400025,"US","25","County subdivisions not defined","Massachusetts","Bristol"
400025,"US","25","Cohasset","Massachusetts","Norfolk"
400025,"US","25","Lynn","Massachusetts","Essex"
400025,"US","25","Harvard","Massachusetts","Worcester"
400025,"US","25","Marblehead","Massachusetts","Essex"
400025,"US","25","Quincy","Massachusetts","Norfolk"
400026,"US","26","Lake","Michigan","Roscommon"
400026,"US","26","Oscoda","Michigan","Iosco"
400026,"US","26","Brownstown","Michigan","Wayne"
400026,"US","26","Ecorse","Michigan","Wayne"
400026,"US","26","Grosse Pointe Park","Michigan","Wayne"
400026,"US","26","Leelanau","Michigan","Leelanau"
400026,"US","26","Charleston","Michigan","Kalamazoo"
400026,"US","26","McMillan","Michigan","Luce"
400026,"US","26","Grosse Pointe Farms","Michigan","Wayne"
400026,"US","26","Cleveland","Michigan","Leelanau"
400026,"US","26","County subdivisions not defined","Michigan","Monroe"
400026,"US","26","Roscommon","Michigan","Roscommon"
400026,"US","26","Burt","Michigan","Cheboygan"
400026,"US","26","Bear Lake","Michigan","Kalkaska"
400026,"US","26","Markey","Michigan","Roscommon"
400026,"US","26","Alcona","Michigan","Alcona"
400026,"US","26","Village of Grosse Pointe Shores","Michigan","Wayne"
400026,"US","26","Ira","Michigan","St. Clair"
400026,"US","26","Grayling","Michigan","Crawford"
400026,"US","26","Garfield","Michigan","Kalkaska"
400026,"US","26","Clay","Michigan","St. Clair"
400026,"US","26","Plainfield","Michigan","Iosco"
400026,"US","26","Glen Arbor","Michigan","Leelanau"
400026,"US","26","Montmorency","Michigan","Montmorency"
400026,"US","26","Tuscarora","Michigan","Cheboygan"
400026,"US","26","County subdivisions not defined","Michigan","Allegan"
400026,"US","26","County subdivisions not defined","Michigan","Macomb"
400026,"US","26","Grosse Ile","Michigan","Wayne"
400026,"US","26","Detroit","Michigan","Wayne"
400026,"US","26",NULL,"West Virginia",NULL
400026,"US","26","Fairbanks","Michigan","Delta"
400026,"US","26","Lovells","Michigan","Crawford"
400026,"US","26","Wilber","Michigan","Iosco"
400026,"US","26","Wyandotte","Michigan","Wayne"
400026,"US","26","County subdivisions not defined","Michigan","Ontonagon"
400026,"US","26","Garden","Michigan","Delta"
400026,"US","26","Beaver Creek","Michigan","Crawford"
400026,"US","26","Denton","Michigan","Roscommon"
400026,"US","26","Mentor","Michigan","Oscoda"
400026,"US","26","Luna Pier","Michigan","Monroe"
400026,"US","26","White Lake","Michigan","Oakland"
400026,"US","26","Leland","Michigan","Leelanau"
400026,"US","26","Briley","Michigan","Montmorency"
400026,"US","26","Grosse Pointe","Michigan","Wayne"
400026,"US","26","Mikado","Michigan","Alcona"
400026,"US","26","County subdivisions not defined","Michigan","Chippewa"
400026,"US","26","Hawes","Michigan","Alcona"
400026,"US","26","Caledonia","Michigan","Alcona"
400026,"US","26","Oliver","Michigan","Kalkaska"
400026,"US","26","River Rouge","Michigan","Wayne"
400026,"US","26","Nester","Michigan","Roscommon"
400027,"US","27","Forest Area","Minnesota","Lake of the Woods"
400027,"US","27","Angle","Minnesota","Lake of the Woods"
400027,"US","27","Darling","Minnesota","Morrison"
400027,"US","27","Scandia Valley","Minnesota","Morrison"
400027,"US","27","Swiftwater","Minnesota","Lake of the Woods"
400027,"US","27","Mud Lake","Minnesota","Marshall"
400027,"US","27","Watopa","Minnesota","Wabasha"
400027,"US","27","Embarrass","Minnesota","St. Louis"
400027,"US","27","Crystal Bay","Minnesota","Lake"
400027,"US","27","Bassett","Minnesota","St. Louis"
400027,"US","27","Fall Lake","Minnesota","Lake"
400027,"US","27","Walhalla","Minnesota","Lake of the Woods"
400027,"US","27","Ripley","Minnesota","Morrison"
400027,"US","27","Victory","Minnesota","Lake of the Woods"
400027,"US","27","Minneiska","Minnesota","Wabasha"
400027,"US","27","Northeast St. Louis","Minnesota","St. Louis"
400027,"US","27","Shotley","Minnesota","Beltrami"
400027,"US","27","White","Minnesota","St. Louis"
400027,"US","27","Cedar","Minnesota","Marshall"
400027,"US","27","Hastings","Minnesota","Dakota"
400027,"US","27","Red Wing","Minnesota","Goodhue"
400027,"US","27","Waskish","Minnesota","Beltrami"
400027,"US","27","Eckvoll","Minnesota","Marshall"
400027,"US","27","Green Prairie","Minnesota","Morrison"
400027,"US","27","Whiteford","Minnesota","Marshall"
400027,"US","27","Birch Lake","Minnesota","St. Louis"
400027,"US","27","Myhre","Minnesota","Lake of the Woods"
400027,"US","27","Rulien","Minnesota","Lake of the Woods"
400027,"US","27","Kiel","Minnesota","Lake of the Woods"
400027,"US","27","Rosing","Minnesota","Morrison"
400027,"US","27","Lower Red Lake","Minnesota","Beltrami"
400027,"US","27","Great Scott","Minnesota","St. Louis"
400027,"US","27","Bowstring Lake","Minnesota","Itasca"
400027,"US","27","Waasa","Minnesota","St. Louis"
400027,"US","27","Ravenna","Minnesota","Dakota"
400027,"US","27","Brook Lake","Minnesota","Beltrami"
400027,"US","27","Greenfield","Minnesota","Wabasha"
400027,"US","27","Wuori","Minnesota","St. Louis"
400027,"US","27","Max","Minnesota","Itasca"
400027,"US","27","Wabasha","Minnesota","Wabasha"
400027,"US","27","Lake No. 1","Minnesota","Lake"
400027,"US","27",NULL,"North Carolina",NULL
400027,"US","27","Virginia","Minnesota","St. Louis"
400027,"US","27","Stony River","Minnesota","Lake"
400027,"US","27","Upper Red Lake","Minnesota","Beltrami"
400027,"US","27","Hoyt Lakes","Minnesota","St. Louis"
400027,"US","27","Mountain Iron","Minnesota","St. Louis"
400027,"US","27","Cushing","Minnesota","Morrison"
400027,"US","27","Potamo","Minnesota","Lake of the Woods"
400027,"US","27","County subdivisions not defined","Minnesota","Cook"
400027,"US","27","Welch","Minnesota","Goodhue"
400027,"US","27","Babbitt","Minnesota","St. Louis"
400027,"US","27","East Valley","Minnesota","Marshall"
400028,"US","28","5","Mississippi","Jackson"
400028,"US","28","2","Mississippi","Tunica"
400028,"US","28","2","Mississippi","Rankin"
400028,"US","28","3","Mississippi","Jackson"
400028,"US","28","1","Mississippi","Jackson"
400028,"US","28",NULL,"North Carolina",NULL
400028,"US","28","3","Mississippi","Sharkey"
400028,"US","28","1","Mississippi","Coahoma"
400028,"US","28","2","Mississippi","Warren"
400028,"US","28","2","Mississippi","Hancock"
400028,"US","28","2","Mississippi","Issaquena"
400028,"US","28","1","Mississippi","Harrison"
400028,"US","28","5","Mississippi","Harrison"
400028,"US","28","4","Mississippi","Issaquena"
400028,"US","28","5","Mississippi","Hancock"
400028,"US","28","3","Mississippi","Harrison"
400028,"US","28","5","Mississippi","Tunica"
400028,"US","28","1","Mississippi","Sharkey"
400028,"US","28","2","Mississippi","Sharkey"
400028,"US","28","4","Mississippi","Harrison"
400028,"US","28","5","Mississippi","Madison"
400028,"US","28","4","Mississippi","Rankin"
400028,"US","28","4","Mississippi","Hancock"
400028,"US","28","3","Mississippi","Hancock"
400028,"US","28","2","Mississippi","Jackson"
400028,"US","28","5","Mississippi","Coahoma"
400028,"US","28","1","Mississippi","Madison"
400028,"US","28","2","Mississippi","Coahoma"
400028,"US","28","1","Mississippi","Issaquena"
400028,"US","28","4","Mississippi","Warren"
400028,"US","28","3","Mississippi","Coahoma"
400028,"US","28","1","Mississippi","Hancock"
400029,"US","29",NULL,"South Carolina",NULL
400030,"US","30","Flathead Reservation","Montana","Lake"
400030,"US","30","East Carbon","Montana","Carbon"
400030,"US","30","Lima-Centennial Valley","Montana","Beaverhead"
400030,"US","30","Winnett South","Montana","Petroleum"
400030,"US","30","Ashland","Montana","Rosebud"
400030,"US","30","Seeley Lake-Blackfoot Valley","Montana","Missoula"
400030,"US","30","Woods Bay-Rollins","Montana","Lake"
400030,"US","30","Helmville","Montana","Powell"
400030,"US","30","Fort Belknap","Montana","Blaine"
400030,"US","30","Troy","Montana","Lincoln"
400030,"US","30",NULL,"Georgia",NULL
400030,"US","30","Valier-Dupuyer","Montana","Pondera"
400030,"US","30","Hamilton","Montana","Ravalli"
400030,"US","30","Harlem","Montana","Blaine"
400030,"US","30","South Fork","Montana","Flathead"
400030,"US","30","West End","Montana","Mineral"
400030,"US","30","Missoula","Montana","Missoula"
400030,"US","30","Hardin","Montana","Big Horn"
400030,"US","30","Crow Reservation","Montana","Big Horn"
400030,"US","30","Thompson Falls-West End","Montana","Sanders"
400030,"US","30","Rosebud","Montana","Rosebud"
400030,"US","30","Melstone","Montana","Musselshell"
400030,"US","30","Roundup","Montana","Musselshell"
400030,"US","30","Northern Cheyenne Reservation","Montana","Big Horn"
400030,"US","30","Flathead Reservation","Montana","Missoula"
400030,"US","30","South Valley","Montana","Valley"
400030,"US","30","Libby","Montana","Lincoln"
400030,"US","30","Eureka","Montana","Lincoln"
400030,"US","30","Northern Cheyenne Reservation","Montana","Rosebud"
400031,"US","31","Lone Tree","Nebraska","Clay"
400031,"US","31","Glenvil","Nebraska","Clay"
400031,"US","31","Inland","Nebraska","Clay"
